time,variable,group,value
2019-09-09,mittelwert,nicht_erwerbstaetig,37.9900389825405
2019-09-09,mittelwert,staedtisch,46.6987574164112
2019-09-09,mittelwert,total,46.8931625853705
2019-09-09,mittelwert,weiblich,43.4173808952708
2019-09-09,pendleranteil,abotyp_ga,0.248646648570323
2019-09-09,pendleranteil,abotyp_halbtax_strecken__verbundabo,0.44362333215722
2019-09-09,pendleranteil,abotyp_kein_abo,0.43252751788221
2019-09-09,pendleranteil,alter_15_29,0.33673702967565
2019-09-09,pendleranteil,alter_30_64,0.455118699547897
2019-09-09,pendleranteil,alter_65_79,0.424699929082234
2019-09-09,pendleranteil,auto_ja,0.440096250626352
2019-09-09,pendleranteil,auto_nein,0.164746199658547
2019-09-09,pendleranteil,d_ch,0.442401523649166
2019-09-09,pendleranteil,erwerbstaetig,0.452530707899897
2019-09-09,pendleranteil,f_ch,0.375816226695306
2019-09-09,pendleranteil,haushaltsgroesse_1_person,0.542897898450382
2019-09-09,pendleranteil,haushaltsgroesse_2_personen,0.475393327782273
2019-09-09,pendleranteil,haushaltsgroesse_3__personen,0.377066583244355
2019-09-09,pendleranteil,in_ausbildung,0.211227206831382
2019-09-09,pendleranteil,kanton_zuerich_ja,0.443132896159693
2019-09-09,pendleranteil,kanton_zuerich_nein,0.420126956799515
2019-09-09,pendleranteil,kinder_ja,0.420435303948387
2019-09-09,pendleranteil,kinder_nein,0.473763254190805
2019-09-09,pendleranteil,laendisch,0.467119636433163
2019-09-09,pendleranteil,maennlich,0.489853650832083
2019-09-09,pendleranteil,staedtisch,0.425861376388417
2019-09-09,pendleranteil,total,0.428243011502817
2019-09-09,pendleranteil,weiblich,0.367059387825049
2019-09-10,median,abotyp_ga,33.9898583726694
2019-09-10,median,abotyp_halbtax_strecken__verbundabo,28.0806516277128
2019-09-10,median,abotyp_kein_abo,27.6195407880887
2019-09-10,median,alter_15_29,28.8775385563671
2019-09-10,median,alter_30_64,28.0997637324509
2019-09-10,median,alter_65_79,24.8356313648291
2019-09-10,median,auto_ja,28.1514768596769
2019-09-10,median,auto_nein,27.2495024794531
2019-09-10,median,d_ch,29.2197536348739
2019-09-10,median,erwerbstaetig,30.0590616018846
2019-09-10,median,f_ch,24.4168544988146
2019-09-10,median,haushaltsgroesse_1_person,30.4367395022779
2019-09-10,median,haushaltsgroesse_2_personen,31.2596324934817
2019-09-10,median,haushaltsgroesse_3__personen,25.8643336622897
2019-09-10,median,in_ausbildung,25.4163336267359
2019-09-10,median,kanton_zuerich_ja,29.1324947454687
2019-09-10,median,kanton_zuerich_nein,27.5329626864154
2019-09-10,median,kinder_ja,4.44869130171813
2019-09-10,median,kinder_nein,11.001053799189
2019-09-10,median,laendisch,40.6921835808894
2019-09-10,median,maennlich,33.6973233720411
2019-09-10,median,nicht_erwerbstaetig,18.3920840948677
2019-09-10,median,staedtisch,27.1443189479386
2019-09-10,median,total,27.9510983567416
2019-09-10,median,weiblich,24.214589082961
2019-09-10,mittelwert,abotyp_ga,62.4965327497553
2019-09-10,mittelwert,abotyp_halbtax_strecken__verbundabo,48.2872219904462
2019-09-10,mittelwert,abotyp_kein_abo,45.1327846713284
2019-09-10,mittelwert,alter_15_29,46.9309642396156
2019-09-10,mittelwert,alter_30_64,47.5393600414728
2019-09-10,mittelwert,alter_65_79,46.7698537847942
2019-09-10,mittelwert,auto_ja,48.0427503648068
2019-09-10,mittelwert,auto_nein,40.8925847460516
2019-09-10,mittelwert,d_ch,47.9472614267026
2019-09-10,mittelwert,erwerbstaetig,50.1320717266794
2019-09-10,mittelwert,f_ch,46.5965510752369
2019-09-10,mittelwert,haushaltsgroesse_1_person,46.6953353515753
2019-09-10,mittelwert,haushaltsgroesse_2_personen,52.5880427018167
2019-09-10,mittelwert,haushaltsgroesse_3__personen,44.4512114308178
2019-09-10,mittelwert,in_ausbildung,40.7337231917109
2019-09-10,mittelwert,kanton_zuerich_ja,45.249268122895
2019-09-10,mittelwert,kanton_zuerich_nein,49.1519237702926
2019-09-10,mittelwert,kinder_ja,17.2395464649995
2019-09-10,mittelwert,kinder_nein,20.858666312465
2019-09-10,mittelwert,laendisch,53.4168189199236
2019-09-10,mittelwert,maennlich,51.6448999989515
2019-09-10,mittelwert,nicht_erwerbstaetig,37.451583340898
2019-09-10,mittelwert,staedtisch,47.1449050382846
2019-09-10,mittelwert,total,47.3698065492805
2019-09-10,mittelwert,weiblich,43.5214764616026
2019-09-10,pendleranteil,abotyp_ga,0.25538334936997
2019-09-10,pendleranteil,abotyp_halbtax_strecken__verbundabo,0.449048327423108
2019-09-10,pendleranteil,abotyp_kein_abo,0.437756110211239
2019-09-10,pendleranteil,alter_15_29,0.3400424205987
2019-09-10,pendleranteil,alter_30_64,0.458665281802143
2019-09-10,pendleranteil,alter_65_79,0.443524667452534
2019-09-10,pendleranteil,auto_ja,0.444223850443569
2019-09-10,pendleranteil,auto_nein,0.182686695934581
2019-09-10,pendleranteil,d_ch,0.445262862566137
2019-09-10,pendleranteil,erwerbstaetig,0.456361465330771
2019-09-10,pendleranteil,f_ch,0.387048288689791
2019-09-10,pendleranteil,haushaltsgroesse_1_person,0.53989681880056
2019-09-10,pendleranteil,haushaltsgroesse_2_personen,0.483758324009438
2019-09-10,pendleranteil,haushaltsgroesse_3__personen,0.379929406675054
2019-09-10,pendleranteil,in_ausbildung,0.214643933712843
2019-09-10,pendleranteil,kanton_zuerich_ja,0.446854488088351
2019-09-10,pendleranteil,kanton_zuerich_nein,0.423771704729861
2019-09-10,pendleranteil,kinder_ja,0.422368371491937
2019-09-10,pendleranteil,kinder_nein,0.479577018024419
2019-09-10,pendleranteil,laendisch,0.455120284274633
2019-09-10,pendleranteil,maennlich,0.493137107031704
2019-09-10,pendleranteil,staedtisch,0.430822783838051
2019-09-10,pendleranteil,total,0.432502849882195
2019-09-10,pendleranteil,weiblich,0.371760077612663
2019-09-11,median,abotyp_ga,36.6569502120976
2019-09-11,median,abotyp_halbtax_strecken__verbundabo,28.2898389920248
2019-09-11,median,abotyp_kein_abo,28.0393601543749
2019-09-11,median,alter_15_29,29.1123115075842
2019-09-11,median,alter_30_64,28.3123985478012
2019-09-11,median,alter_65_79,26.2173771451602
2019-09-11,median,auto_ja,28.459098295878
2019-09-11,median,auto_nein,27.450857518597
2019-09-11,median,d_ch,29.3282589827767
2019-09-11,median,erwerbstaetig,30.5973064260271
2019-09-11,median,f_ch,25.1057551665496
2019-09-11,median,haushaltsgroesse_1_person,29.7929374286906
2019-09-11,median,haushaltsgroesse_2_personen,32.0682879469809
2019-09-11,median,haushaltsgroesse_3__personen,26.331902276555
2019-09-11,median,in_ausbildung,24.9931955192176
2019-09-11,median,kanton_zuerich_ja,29.1974506682427
2019-09-11,median,kanton_zuerich_nein,27.8423662539583
2019-09-11,median,kinder_ja,4.44871050775829
2019-09-11,median,kinder_nein,11.0010435554204
2019-09-11,median,laendisch,40.0994633849794
2019-09-11,median,maennlich,34.2027406118684
2019-09-11,median,nicht_erwerbstaetig,18.5733472809514
2019-09-11,median,staedtisch,27.3915228118461
2019-09-11,median,total,28.239421906272
2019-09-11,median,weiblich,24.0972682736441
2019-09-11,mittelwert,abotyp_ga,61.4014799447203
2019-09-11,mittelwert,abotyp_halbtax_strecken__verbundabo,48.9596568976575
2019-09-11,mittelwert,abotyp_kein_abo,45.6310282816834
2019-09-11,mittelwert,alter_15_29,46.3948076605474
2019-09-11,mittelwert,alter_30_64,48.2305935241643
2019-09-11,mittelwert,alter_65_79,47.973803406766
2019-09-11,mittelwert,auto_ja,48.6701104756111
2019-09-11,mittelwert,auto_nein,39.9351953364107
2019-09-11,mittelwert,d_ch,48.4829524411554
2019-09-11,mittelwert,erwerbstaetig,51.0309072665578
2019-09-11,mittelwert,f_ch,46.6971651005151
2019-09-11,mittelwert,haushaltsgroesse_1_person,46.9111361794724
2019-09-11,mittelwert,haushaltsgroesse_2_personen,52.6234173605365
2019-09-11,mittelwert,haushaltsgroesse_3__personen,45.1629705060515
2019-09-11,mittelwert,in_ausbildung,39.2719201198425
2019-09-11,mittelwert,kanton_zuerich_ja,45.5310454605606
2019-09-11,mittelwert,kanton_zuerich_nein,49.6459945292208
2019-09-11,mittelwert,kinder_ja,17.2395311454097
2019-09-11,mittelwert,kinder_nein,20.8586294122226
2019-09-11,mittelwert,laendisch,53.2716214702795
2019-09-11,mittelwert,maennlich,52.5182007551608
2019-09-11,mittelwert,nicht_erwerbstaetig,36.9131276992555
2019-09-11,mittelwert,staedtisch,47.5910526601579
2019-09-11,mittelwert,total,47.8464505131904
2019-09-11,mittelwert,weiblich,43.6255720279344
2019-09-11,pendleranteil,abotyp_ga,0.262120050169618
2019-09-11,pendleranteil,abotyp_halbtax_strecken__verbundabo,0.454473322688995
2019-09-11,pendleranteil,abotyp_kein_abo,0.442984702540269
2019-09-11,pendleranteil,alter_15_29,0.34334781152175
2019-09-11,pendleranteil,alter_30_64,0.462211864056389
2019-09-11,pendleranteil,alter_65_79,0.462349405822834
2019-09-11,pendleranteil,auto_ja,0.448351450260785
2019-09-11,pendleranteil,auto_nein,0.200627192210616
2019-09-11,pendleranteil,d_ch,0.448124201483108
2019-09-11,pendleranteil,erwerbstaetig,0.460192222761646
2019-09-11,pendleranteil,f_ch,0.398280350684276
2019-09-11,pendleranteil,haushaltsgroesse_1_person,0.536895739150737
2019-09-11,pendleranteil,haushaltsgroesse_2_personen,0.492123320236602
2019-09-11,pendleranteil,haushaltsgroesse_3__personen,0.382792230105754
2019-09-11,pendleranteil,in_ausbildung,0.218060660594303
2019-09-11,pendleranteil,kanton_zuerich_ja,0.450576080017009
2019-09-11,pendleranteil,kanton_zuerich_nein,0.427416452660206
2019-09-11,pendleranteil,kinder_ja,0.424301439035486
2019-09-11,pendleranteil,kinder_nein,0.485390781858032
2019-09-11,pendleranteil,laendisch,0.443120932116103
2019-09-11,pendleranteil,maennlich,0.496420563231326
2019-09-11,pendleranteil,staedtisch,0.435784191287685
2019-09-11,pendleranteil,total,0.436762688261572
2019-09-11,pendleranteil,weiblich,0.376460767400276
2019-09-12,median,abotyp_ga,39.9475559589065
2019-09-12,median,abotyp_halbtax_strecken__verbundabo,28.3552475970865
2019-09-12,median,abotyp_kein_abo,28.0863071233997
2019-09-12,median,alter_15_29,29.8677705111915
2019-09-12,median,alter_30_64,28.0887577803848
2019-09-12,median,alter_65_79,26.9443571757966
2019-09-12,median,auto_ja,28.6189208801298
2019-09-12,median,auto_nein,27.5402644336527
2019-09-12,median,d_ch,29.5892926393081
2019-09-12,median,erwerbstaetig,30.7086462668783
2019-09-12,median,f_ch,24.6874753346588
2019-09-12,median,haushaltsgroesse_1_person,29.2353949396686
2019-09-12,median,haushaltsgroesse_2_personen,32.3266381820878
2019-09-12,median,haushaltsgroesse_3__personen,26.659270972942
2019-09-12,median,in_ausbildung,25.7215467232518
2019-09-12,median,kanton_zuerich_ja,29.4430658009916
2019-09-12,median,kanton_zuerich_nein,27.8296081519168
2019-09-12,median,kinder_ja,4.44872797640145
2019-09-12,median,kinder_nein,11.001033647842
2019-09-12,median,laendisch,40.0266015728053
2019-09-12,median,maennlich,34.4206859439574
2019-09-12,median,nicht_erwerbstaetig,18.6750389157155
2019-09-12,median,staedtisch,27.5312654272883
2019-09-12,median,total,28.3928247789742
2019-09-12,median,weiblich,24.0278708650949
2019-09-12,mittelwert,abotyp_ga,63.8421585284659
2019-09-12,mittelwert,abotyp_halbtax_strecken__verbundabo,49.1701757415658
2019-09-12,mittelwert,abotyp_kein_abo,45.6505840233089
2019-09-12,mittelwert,alter_15_29,46.8829065187757
2019-09-12,mittelwert,alter_30_64,48.5127296931328
2019-09-12,mittelwert,alter_65_79,48.8649505085238
2019-09-12,mittelwert,auto_ja,49.1255329292657
2019-09-12,mittelwert,auto_nein,39.541577217781
2019-09-12,mittelwert,d_ch,49.0329529867415
2019-09-12,mittelwert,erwerbstaetig,51.5905081689357
2019-09-12,mittelwert,f_ch,46.3912256751312
2019-09-12,mittelwert,haushaltsgroesse_1_person,47.130601439989
2019-09-12,mittelwert,haushaltsgroesse_2_personen,52.485303993841
2019-09-12,mittelwert,haushaltsgroesse_3__personen,45.8586387645762
2019-09-12,mittelwert,in_ausbildung,39.9485940947346
2019-09-12,mittelwert,kanton_zuerich_ja,46.2636239195661
2019-09-12,mittelwert,kanton_zuerich_nein,49.7743214026525
2019-09-12,mittelwert,kinder_ja,17.2395162331185
2019-09-12,mittelwert,kinder_nein,20.8585943709785
2019-09-12,mittelwert,laendisch,53.3446652317307
2019-09-12,mittelwert,maennlich,53.3359196210002
2019-09-12,mittelwert,nicht_erwerbstaetig,36.3814442011155
2019-09-12,mittelwert,staedtisch,47.9690101911303
2019-09-12,mittelwert,total,48.2189718096298
2019-09-12,mittelwert,weiblich,43.6066083732539
2019-09-12,pendleranteil,abotyp_ga,0.2746375378452
2019-09-12,pendleranteil,abotyp_halbtax_strecken__verbundabo,0.452471001570525
2019-09-12,pendleranteil,abotyp_kein_abo,0.439988276584854
2019-09-12,pendleranteil,alter_15_29,0.345725088586062
2019-09-12,pendleranteil,alter_30_64,0.45955985950856
2019-09-12,pendleranteil,alter_65_79,0.464689562488896
2019-09-12,pendleranteil,auto_ja,0.445929539475149
2019-09-12,pendleranteil,auto_nein,0.220882156871549
2019-09-12,pendleranteil,d_ch,0.450031510589251
2019-09-12,pendleranteil,erwerbstaetig,0.45752850360695
2019-09-12,pendleranteil,f_ch,0.385791331215554
2019-09-12,pendleranteil,haushaltsgroesse_1_person,0.526411282669612
2019-09-12,pendleranteil,haushaltsgroesse_2_personen,0.494566030210517
2019-09-12,pendleranteil,haushaltsgroesse_3__personen,0.381592236382981
2019-09-12,pendleranteil,in_ausbildung,0.223494809921205
2019-09-12,pendleranteil,kanton_zuerich_ja,0.452290521284472
2019-09-12,pendleranteil,kanton_zuerich_nein,0.424306198656797
2019-09-12,pendleranteil,kinder_ja,0.420235122331225
2019-09-12,pendleranteil,kinder_nein,0.484136798518896
2019-09-12,pendleranteil,laendisch,0.425771069218088
2019-09-12,pendleranteil,maennlich,0.493321026093938
2019-09-12,pendleranteil,staedtisch,0.435854698348053
2019-09-12,pendleranteil,total,0.435384490462286
2019-09-12,pendleranteil,weiblich,0.376721073409496
2019-09-13,median,abotyp_ga,43.2381617057153
2019-09-13,median,abotyp_halbtax_strecken__verbundabo,28.4206562021481
2019-09-13,median,abotyp_kein_abo,28.1332540924245
2019-09-13,median,alter_15_29,30.6232295147988
2019-09-13,median,alter_30_64,27.8651170129684
2019-09-13,median,alter_65_79,27.671337206433
2019-09-13,median,auto_ja,28.7787434643816
2019-09-13,median,auto_nein,27.6296713487083
2019-09-13,median,d_ch,29.8503262958394
2019-09-13,median,erwerbstaetig,30.8199861077294
2019-09-13,median,f_ch,24.2691955027679
2019-09-13,median,haushaltsgroesse_1_person,28.6778524506465
2019-09-13,median,haushaltsgroesse_2_personen,32.5849884171946
2019-09-13,median,haushaltsgroesse_3__personen,26.9866396693291
2019-09-13,median,in_ausbildung,26.449897927286
2019-09-13,median,kanton_zuerich_ja,29.6886809337405
2019-09-13,median,kanton_zuerich_nein,27.8168500498753
2019-09-13,median,kinder_ja,4.44874544504461
2019-09-13,median,kinder_nein,11.0010237402637
2019-09-13,median,laendisch,39.9537397606312
2019-09-13,median,maennlich,34.6386312760463
2019-09-13,median,nicht_erwerbstaetig,18.7767305504796
2019-09-13,median,staedtisch,27.6710080427304
2019-09-13,median,total,28.5462276516764
2019-09-13,median,weiblich,23.9584734565457
2019-09-13,mittelwert,abotyp_ga,66.2828371122115
2019-09-13,mittelwert,abotyp_halbtax_strecken__verbundabo,49.380694585474
2019-09-13,mittelwert,abotyp_kein_abo,45.6701397649343
2019-09-13,mittelwert,alter_15_29,47.3710053770041
2019-09-13,mittelwert,alter_30_64,48.7948658621012
2019-09-13,mittelwert,alter_65_79,49.7560976102816
2019-09-13,mittelwert,auto_ja,49.5809553829204
2019-09-13,mittelwert,auto_nein,39.1479590991513
2019-09-13,mittelwert,d_ch,49.5829535323276
2019-09-13,mittelwert,erwerbstaetig,52.1501090713135
2019-09-13,mittelwert,f_ch,46.0852862497474
2019-09-13,mittelwert,haushaltsgroesse_1_person,47.3500667005055
2019-09-13,mittelwert,haushaltsgroesse_2_personen,52.3471906271455
2019-09-13,mittelwert,haushaltsgroesse_3__personen,46.5543070231009
2019-09-13,mittelwert,in_ausbildung,40.6252680696267
2019-09-13,mittelwert,kanton_zuerich_ja,46.9962023785716
2019-09-13,mittelwert,kanton_zuerich_nein,49.9026482760841
2019-09-13,mittelwert,kinder_ja,17.2395013208273
2019-09-13,mittelwert,kinder_nein,20.8585593297344
2019-09-13,mittelwert,laendisch,53.4177089931819
2019-09-13,mittelwert,maennlich,54.1536384868396
2019-09-13,mittelwert,nicht_erwerbstaetig,35.8497607029755
2019-09-13,mittelwert,staedtisch,48.3469677221026
2019-09-13,mittelwert,total,48.5914931060692
2019-09-13,mittelwert,weiblich,43.5876447185733
2019-09-13,pendleranteil,abotyp_ga,0.287155025520781
2019-09-13,pendleranteil,abotyp_halbtax_strecken__verbundabo,0.450468680452055
2019-09-13,pendleranteil,abotyp_kein_abo,0.43699185062944
2019-09-13,pendleranteil,alter_15_29,0.348102365650374
2019-09-13,pendleranteil,alter_30_64,0.456907854960731
2019-09-13,pendleranteil,alter_65_79,0.467029719154958
2019-09-13,pendleranteil,auto_ja,0.443507628689514
2019-09-13,pendleranteil,auto_nein,0.241137121532482
2019-09-13,pendleranteil,d_ch,0.451938819695394
2019-09-13,pendleranteil,erwerbstaetig,0.454864784452255
2019-09-13,pendleranteil,f_ch,0.373302311746831
2019-09-13,pendleranteil,haushaltsgroesse_1_person,0.515926826188487
2019-09-13,pendleranteil,haushaltsgroesse_2_personen,0.497008740184431
2019-09-13,pendleranteil,haushaltsgroesse_3__personen,0.380392242660208
2019-09-13,pendleranteil,in_ausbildung,0.228928959248108
2019-09-13,pendleranteil,kanton_zuerich_ja,0.454004962551936
2019-09-13,pendleranteil,kanton_zuerich_nein,0.421195944653388
2019-09-13,pendleranteil,kinder_ja,0.416168805626963
2019-09-13,pendleranteil,kinder_nein,0.482882815179761
2019-09-13,pendleranteil,laendisch,0.408421206320073
2019-09-13,pendleranteil,maennlich,0.49022148895655
2019-09-13,pendleranteil,staedtisch,0.435925205408422
2019-09-13,pendleranteil,total,0.434006292662999
2019-09-13,pendleranteil,weiblich,0.376981379418715
2019-09-14,median,abotyp_ga,44.8781296090233
2019-09-14,median,abotyp_halbtax_strecken__verbundabo,28.5688622362116
2019-09-14,median,abotyp_kein_abo,27.9750482982801
2019-09-14,median,alter_15_29,31.6053252467786
2019-09-14,median,alter_30_64,27.6920906719763
2019-09-14,median,alter_65_79,27.976743601059
2019-09-14,median,auto_ja,28.8058677754102
2019-09-14,median,auto_nein,28.6009262534367
2019-09-14,median,d_ch,30.0910138594732
2019-09-14,median,erwerbstaetig,30.7809021456146
2019-09-14,median,f_ch,24.0786724759806
2019-09-14,median,haushaltsgroesse_1_person,28.9930928881656
2019-09-14,median,haushaltsgroesse_2_personen,32.4948343827592
2019-09-14,median,haushaltsgroesse_3__personen,27.1722382520048
2019-09-14,median,in_ausbildung,27.9707377956632
2019-09-14,median,kanton_zuerich_ja,29.9964856259807
2019-09-14,median,kanton_zuerich_nein,27.8521347187509
2019-09-14,median,kinder_ja,4.4487192048199
2019-09-14,median,kinder_nein,11.0010371449712
2019-09-14,median,laendisch,39.9115604254369
2019-09-14,median,maennlich,34.5221525183621
2019-09-14,median,nicht_erwerbstaetig,19.1079466796567
2019-09-14,median,staedtisch,27.8276076918077
2019-09-14,median,total,28.6865450338345
2019-09-14,median,weiblich,24.2219198481866
2019-09-14,mittelwert,abotyp_ga,69.3537531802703
2019-09-14,mittelwert,abotyp_halbtax_strecken__verbundabo,49.3570777994282
2019-09-14,mittelwert,abotyp_kein_abo,45.0461729390367
2019-09-14,mittelwert,alter_15_29,48.1769833840798
2019-09-14,mittelwert,alter_30_64,48.7198988530616
2019-09-14,mittelwert,alter_65_79,49.8394958683778
2019-09-14,mittelwert,auto_ja,49.5893899655291
